,CASE_NO,DECISION_DATE,NPC_SUBMITTED_DATE,CASE_STATUS,VISA_CLASS,ALIEN_WORK_STATE,CERTIFICATION_BEGIN_DATE,CERTIFICATION_END_DATE,EMPLOYER_NAME,EMPLOYER_ADDRESS1,EMPLOYER_ADDRESS2,EMPLOYER_CITY,EMPLOYER_STATE,EMPLOYER_POSTAL_CODE,AGENT_ATTORNEY_NAME,AGENT_ATTORNEY_CITY,AGENT_ATTORNEY_STATE,DOT_OCCUPATIONAL_CODE,DOT_NAME,SOC_CODE,SOC_NAME,JOB_TITLE,NBR_WORKERS_REQUESTED,NBR_WORKERS_CERTIFIED,PREVAILING_WAGE,PW_UNIT_OF_PAY,BASIC_RATE_OF_PAY,BASIC_UNIT_OF_PAY
342,C-11333-55949,2011-12-02,2011-11-29,CERTIFIED,H-2B,KY,2012-02-01,2012-11-30,"MERKLE LAWN CARE COMPANY, INC.",210 VINE STREET,"3999 BULITTSVILLE ROAD, BURLINGTON, KY 41005",WILDER,KY,41076,LAURA ELIZABETH CONLEY MORGAN,LEXINGTON,KY,406.687-010,Landscape Specialist,373011.0,Landscaping and Groundskeeping Workers,LANDSCAPE SPECIALIST,30.0,30,8.65,HR,8.65,HR
343,C-11333-55950,2011-12-02,2011-11-29,CERTIFIED,H-2B,KY,2012-02-01,2012-11-30,"EPONA EQUINE, LLC/DBA TAHOMA STUD",3676 BRIAR HILL RD.,,LEXINGTON,KY,40516,LAURA ELIZABETH CONLEY MORGAN/CONLEY-MORGAN LAW GR,LEXINGTON,KY,410.674-022,Stable Attendant,392021.0,Nonfarm Animal Caretakers,STABLE ATTENDANT,2.0,2,8.08,HR,8.08,HR
344,C-11320-55773,2011-12-05,2011-11-16,CERTIFIED,H-2B,MO,2012-02-01,2012-11-30,"ONGOAL, LLC DBA SPORTING KANSAS CITY",210 W. 19TH TERRACE SUITE #200,,KANSAS CITY,MO,64108,"LEON VERSFELD/VERSFELD & HUGO, LLC",KANSAS CITY,MO,159.147-010,Announcer,273011.0,Radio and Television Announcers,ANNOUNCER,1.0,1,19.12,HR,19.12,HR
345,C-11320-55774,2011-12-05,2011-11-16,PARTIAL CERTIFIED,H-2B,OH,2012-02-12,2012-12-12,VIZMEG LANDSCAPE INC.,778 MCCAULEY RD. #100,,STOW,OH,44224,RITA ROMERO,BAY CITY,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",45.0,45,8.39,HR,8.39,HR
346,C-11321-55785,2011-12-05,2011-11-17,CERTIFIED,H-2B,CO,2011-11-15,2012-05-01,ASPEN SKIING COMPANY,117 ASPEN AIRPORT BUSINESS CTR,,ASPEN,CO,81611,JOCELYN C CAMPANARO,DENVER,CO,321.137-010,Housekeeper,371011.0,First-Line Supervisors/Managers of Housekeeping and Janitorial Workers,HOUSEKEEPER,50.0,50,12.25,HR,12.25,HR
347,C-11321-55788,2011-12-05,2011-11-17,CERTIFIED,H-2B,CO,2011-11-15,2012-04-15,ASPEN SKIING COMPANY,117 ASPEN AIRPORT BUSINESS CTR,PO BOX 1248,ASPEN,CO,81611,JOCELYN C CAMPANARO/OGLETREE DEAKINS,DENVER,CO,350.677-030,Waiter/Waitress,353031.0,Waiters and Waitresses,WAITER/WAITRESS,20.0,20,10.13,HR,10.13,HR
348,C-11321-55791,2011-12-05,2011-11-17,CERTIFIED,H-2B,KY,2012-02-01,2012-11-30,CROSS ROADS MASONRY,284 WEST MAIN STREET,P.O. BOX 1602,BEATTYVILLE,KY,41311,LAURA ELIZABETH CONLEY MORGAN/CONLEY-MORGAN LAW GR,LEXINGTON,KY,861.381-018,Bricklayer,472021.0,Brickmasons and Blockmasons,BRICKLAYER,12.0,12,12.28,HR,12.28,HR
349,C-11325-55841,2011-12-05,2011-11-21,DENIED,H-2B,CT,2012-03-01,2012-12-15,GOLF IRRIGATION SERVICES INC,53 STRAW FIELD ROAD,,UNIONVILLE,CT,6085,JOHN GISMONDI,WESTBURY,NY,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",12.0,0,9.31,HR,9.31,HR
350,C-11333-55931,2011-12-05,2011-11-29,CERTIFIED,H-2B,MT,2011-12-15,2012-10-15,SLEEPING BEAR INC. DBA BEST WESTERN DESERT INN,133 CANYON STREET,P.O. BOX 340,WEST YELLOWSTONE,MT,59758,ELIZABETH D. WHITLEY,LOVINGSTON,VA,323.687-014,"Cleaner, Housekeeping",372012.0,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",8.0,8,8.22,HR,8.22,HR
351,C-11333-55939,2011-12-05,2011-11-29,CERTIFIED,H-2B,LA,2012-02-29,2012-12-28,"ELLIOTT GROUNDS MAINTENANCE, LLC",13000 HWY 76,,MARINGOVIN,LA,70757,GINNY MUILENBURG,COEUR D'ALENE,ID,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",12.0,12,,,,
352,C-11333-55940,2011-12-05,2011-11-29,CERTIFIED,H-2B,MO,2012-02-15,2012-12-14,DENNINGER ENTERPRISES,5777 WESTWOOD DRIVE,,WELDON SPRINGS,MO,63304,TIFFANY LYNN BALDWIN,ST. LOUIS,MO,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",18.0,18,9.43,HR,9.43,HR
353,C-11333-55942,2011-12-05,2011-11-29,CERTIFIED,H-2B,VA,2012-01-04,2012-10-30,"HORIZON FORESTRY, LLC",18154 BRENTWOOD LANE,,GORDONSVILLE,VA,22942,STEPHEN WARD,COEUR D'ALENE,ID,040.167-010,Forester,191032.0,Foresters,FORESTER,120.0,120,9.15,HR,9.15,HR
354,C-11333-55945,2011-12-05,2011-11-29,CERTIFIED,H-2B,WY,2012-02-01,2012-11-30,"RUI, INC. DBA THE VILLAGE GARDENER",7955 S. PORCUPINE CREEK RD.,PO BOX 9802,JACKSON,WY,83002,,,,408.161-010,Landscape Gardener,373011.0,Landscaping and Groundskeeping Workers,LANDSCAPE GARDENER,12.0,12,9.81,HR,9.9,HR
355,C-11333-55953,2011-12-05,2011-11-29,CERTIFIED,H-2B,KY,2012-01-20,2012-11-20,JIMMIE W. LOCKHART JR. / DBA BALLYRANKIN STUD,3604 GEORGETOWN RD,PO BOX 724 VERSAILLES KY 40383,LEXINGTON,KY,40511,LAURA ELIZABETH CONLEY MORGAN,LEXINGTON,KY,301.687-010,Caretaker,372012.0,Maids and Housekeeping Cleaners,CARETAKER,2.0,2,8.08,HR,8.08,HR
356,C-11333-55954,2011-12-05,2011-11-29,CERTIFIED,H-2B,KY,2012-02-01,2012-11-30,"FOX ENTERPRISES, INC.",408 JASON DR.,STE. 105,RICHMOND,KY,40476,LAURA ELIZABETH CONLEY MORGAN / CONLEY-MORGAN LAW,LEXINGTON,KY,529.686-070,Production Helper,537063.0,Machine Feeders and Offbearers,PRODUCTION HELPER,30.0,30,10.11,HR,10.11,HR
357,C-11334-55960,2011-12-05,2011-11-30,CERTIFIED,H-2B,MI,2012-03-01,2012-11-16,"CUT-N-CARE, INC.",48090 WEST RD.,,WIXOM,MI,48393,LORI ANN WHITTEN/ACTION VISA ASSITANCE,WYLIE,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",10.0,10,9.09,HR,9.09,HR
358,C-11334-55967,2011-12-05,2011-11-30,CERTIFIED,H-2B,TX,2012-02-02,2012-12-01,GREEN THUMB LAWN CARE,9406 ARCH HILL CIRCLE,,AUSTIN,TX,78750,DANIEL MARK KOWALSKI,AUSTIN,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",7.0,7,13.53,HR,13.53,HR
359,C-11334-55955,2011-12-06,2011-11-30,CERTIFIED,H-2B,AK,2012-01-01,2012-04-30,"PETER PAN SEAFOODS, INC.","2200 6TH AVENUE, SUITE 1000",,SEATTLE,WA,98121,,,,522.687-046,Fish Roe Processor,513022.0,"Meat, Poultry, and Fish Cutters and Trimmers",FISH ROE PROCESSOR,5.0,5,10.74,HR,10.74,HR
360,C-11334-55961,2011-12-06,2011-11-30,PARTIAL CERTIFIED,H-2B,TX,2011-12-10,2012-05-30,JB CONCRETE,1409 19TH STREET STE 111,,LUBBOCK,TX,79401,KEVIN MICHAEL OPP,ABERDEEN,SD,869.664-014,Construction Worker I,473012.0,Helpers--Carpenters,CONSTRUCTION WORKER I,75.0,69,11.4,HR,11.4,HR
361,C-11334-55963,2011-12-06,2011-11-30,PARTIAL CERTIFIED,H-2B,TX,2012-02-02,2012-12-01,"MASTERSCAPES, INC",330 BACACITA FARMS RD,,ABILENE,TX,79602,DANIEL MARK KOWALSKI,AUSTIN,TX,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",50.0,28,9.66,HR,9.66,HR
362,C-11334-55965,2011-12-06,2011-11-30,PARTIAL CERTIFIED,H-2B,TX,2012-02-02,2012-12-01,"C.L.I. IRRIGATION & INSTALLATION, INC.",1719 FLEISCHER DR.,,AUSTIN,TX,78728,DANIEL MARK KOWALSKI,AUSTIN,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",50.0,45,9.96,HR,9.96,HR
363,C-11334-55972,2011-12-06,2011-11-30,CERTIFIED,H-2B,TX,2012-02-01,2012-11-30,AMBERSCAPES INC,3114 N. MECHANIC,PO BOX 1574,EL CAMPO,TX,77437,BRANDI COWAN,BAY CITY,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",12.0,12,8.08,HR,8.08,HR
364,C-11325-55812,2011-12-07,2011-11-21,CERTIFIED,H-2B,NY,2012-03-01,2012-11-30,"FRED'S STUDIO TENTS & CANOPIES, INC.",7 TENT LANE,,STILLWATER,NY,12170,SARAH E. FARRELL,VASS,NC,787.682-074,Sewing-Machine Operator,516031.0,Sewing Machine Operators,SEWING MACHINE OPERATOR,16.0,16,9.51,HR,9.51,HR
365,C-11325-55817,2011-12-07,2011-11-21,CERTIFIED,H-2B,TX,2012-02-15,2012-12-14,"JAMIE'S LAWN SERVICE, INC.",2156 ELKHURST DR.,,PLANO,TX,75023,,,,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",8.0,8,,,,
366,C-11325-55819,2011-12-07,2011-11-21,CERTIFIED,H-2B,NY,2012-03-01,2012-12-20,MGD HORTICULTURAL SERVICES INC,2505 DEEP HOLE DRIVE,,MATTITUCK,NY,11952,JOHN GISMONDI,WESTBURY,NY,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",6.0,6,9.2,HR,9.2,HR
367,C-11325-55837,2011-12-07,2011-11-21,CERTIFIED,H-2B,NY,2012-03-01,2012-12-15,LYNCH'S GARDEN CENTER,175 NORTH SEA ROAD,,SOUTHAMPTON,NY,11968,JOHN GISMONDI,WESTBURY,NY,406.684-018,Garden Worker,373019.0,"Grounds Maintenance Workers, All Other",GARDEN WORKER,3.0,3,9.29,HR,9.29,HR
368,C-11326-55854,2011-12-07,2011-11-22,PARTIAL CERTIFIED,H-2B,SC,2011-12-15,2012-06-15,"MCMANUS FARMS, INC. DBA MCMANUS FARMS",206 TAXAHAW ROAD,,PAGELAND,SC,29728,JOSE ALFONSO LOPEZ,HIDALGO,TX,452.687-010,Forest Worker,454011.0,Forest and Conservation Workers,FOREST WORKER,23.0,18,7.93,HR,7.93,HR
369,C-11327-55863,2011-12-07,2011-11-23,CERTIFIED,H-2B,AL,2012-02-01,2012-11-30,"METAL ROOFING SOLUTIONS, INC.",11871 INDIAN CREEK RD.,,DUNCANVILLE,AL,35456,SAYDE M. LEONEL DE CERVANTES,BUDA,TX,866.381-010,Roofer,472181.0,Roofers,ROOFER,25.0,25,11.0,HR,11.0,HR
370,C-11329-55882,2011-12-07,2011-11-25,CERTIFIED,H-2B,NY,2012-03-01,2012-12-20,WAYNE WOOD INC,64 TOWD POINT ROAD,PO BOX 2166,SOUTHAMPTON,NY,11969,JOHN GISMONDI,WESTBURY,NY,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",15.0,15,9.2,HR,9.2,HR
371,C-11329-55889,2011-12-07,2011-11-25,CERTIFIED,H-2B,NY,2011-03-01,2011-12-10,SOLID ROCK WATER SYSTEMS INC,330 SEVEN PONDS TOWD ROAD,,WATER MILL,NY,11976,JOHN GISMONDI GISMONDI,WESTBURY,NY,409.137-010,"Irrigator, Head",451011.0,"First-Line Supervisors/Managers of Farming, Fishing, and Forestry Workers","IRRIGATOR, HEAD",3.0,3,9.2,HR,9.2,HR
372,C-11335-55977,2011-12-07,2011-12-01,PARTIAL CERTIFIED,H-2B,DE,2012-03-01,2012-11-30,"SPOSATO LANDSCAPE CO., INC.",1618 HUDSON ROAD,,MILTON,DE,19968,STEPHEN WARD,COEUR D'ALENE,ID,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",50.0,48,8.96,HR,8.96,HR
373,C-11335-55978,2011-12-07,2011-12-01,PARTIAL CERTIFIED,H-2B,MO,2012-02-02,2012-12-01,"PAR PARTNERSHIP, INC. DBA OUTDOOR SOLUTIONS",1400 SHAWNEE CT.,,ARNOLD,MO,63010,DANIEL MARK KOWALSKI,AUSTIN,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",55.0,49,,,,
374,C-11335-55979,2011-12-07,2011-12-01,PARTIAL CERTIFIED,H-2B,CO,2012-03-01,2012-11-30,CREATIVEXTERIORS,3333 S. WADSWORTH BLVD #216,,LAKEWOOD,CO,80227,BRANDI COWAN,BAY CITY,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",50.0,49,9.15,HR,9.15,HR
375,C-11335-55981,2011-12-07,2011-12-01,CERTIFIED,H-2B,NY,2012-03-01,2012-11-20,HARTMAN BRINEY BREEZES MOTEL,693 OLD MONTAUK HIGHWAY,PO BOX 5020,MONTAUK,NY,11954,MELINDA RUBIN RUBIN,HAMPTON BAYS,NY,361.684-014,Laundry Worker I,516011.0,Laundry and Dry-Cleaning Workers,LAUNDRY WORKER I,3.0,3,8.18,HR,8.18,HR
376,C-11335-55982,2011-12-07,2011-12-01,CERTIFIED,H-2B,PA,2012-02-07,2012-12-07,DERSTINE LANDSCAPING,511 CHERRY RD.,PO BOX 64076,SOUDERTON,PA,18964,BRANDI COWAN/FEDERATION OF EMPLOYERS AND WORKERS O,BAY CITY,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",23.0,23,9.54,HR,9.54,HR
377,C-11335-55985,2011-12-07,2011-12-01,CERTIFIED,H-2B,NJ,2012-02-24,2012-12-21,HORIZON LANDSCAPE CO INC,411 W. MAIN ST.,,WYCKOFF,NJ,7481,BRANDI COWAN,BAY CITY,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",15.0,15,9.83,HR,9.83,HR
378,C-11335-55986,2011-12-07,2011-12-01,PARTIAL CERTIFIED,H-2B,PA,2012-02-15,2012-12-15,"HIDDEN CREEK CONTRACTOR, INC.",6301 NC 261,SUITE A,BAKERSVILLE,NC,28705,EVELYN AMANDA WRIGHT,ROSELAND,VA,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",100.0,98,8.29,HR,8.29,HR
379,C-11335-55990,2011-12-07,2011-12-01,PARTIAL CERTIFIED,H-2B,NC,2012-02-15,2012-12-15,"HIDDEN CREEK CONTRACTOR, INC.",6301 NC 261,,BAKERSVILLE,NC,28705,EVELYN AMANDA WRIGHT,ROSELAND,VA,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",100.0,90,,,,
380,C-11335-55991,2011-12-07,2011-12-01,PARTIAL CERTIFIED,H-2B,FL,2012-01-01,2012-05-31,"THE OLD COLLIER GOLF CLUB, INC.",2250 GOODLETTE RD. N.,SUITE 100,NAPLES,FL,34103,JENNIFER HOLT ESTRELLA,CORAL GABLES,FL,341.677-010,Caddie,393091.0,Amusement and Recreation Attendants,CADDIE,16.0,15,,,,
381,C-11340-56081,2011-12-07,2011-12-06,PARTIAL CERTIFIED,H-2B,AR,2011-10-14,2012-04-30,STAN SWEENEY LLC,4687 HIGHWAY 63 SOUTH,,HERMITAGE,AR,71647,,,,452.687-018,Tree Planter,454011.0,Forest and Conservation Workers,TREE PLANTER,45.0,36,16.32,HR,16.32,HR
382,C-11340-56082,2011-12-07,2011-12-06,CERTIFIED,H-2B,LA,2011-11-23,2012-06-30,"GULF COAST CRAWFISHING SUPPLY, LLC",200 SOUTH BOUDREAUX STREET,,KAPLAN,LA,70548,ASHLEY NICOLE FORET,LAKE CHARLES,LA,579.665-018,Wire Setter,519199.0,"Production Workers, All Other",WIRE SETTER,14.0,14,9.0,HR,9.0,HR
383,C-11325-55806,2011-12-08,2011-11-21,PARTIAL CERTIFIED,H-2B,NJ,2012-02-15,2012-12-15,BORST LANDSCAPE & DESIGN INC,260 W. CRESCENT AVE.,,ALLENDALE,NJ,7401,BRANDI COWAN,BAY CITY,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",12.0,10,17.71,HR,17.71,HR
384,C-11326-55844,2011-12-08,2011-11-22,PARTIAL CERTIFIED,H-2B,NC,2012-02-01,2012-08-15,JULIE'S CLEANING SERVICES LLC,101 E. HELGA STREET,"P.O. BOX 1561, NAGS HEAD, NC 27959",KILL DEVIL HILLS,NC,27948,EVELYN AMANDA WRIGHT,ROSELAND,VA,323.687-014,"Cleaner, Housekeeping",372012.0,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",15.0,14,,,,
385,C-11329-55885,2011-12-08,2011-11-25,CERTIFIED,H-2B,NY,2012-03-01,2012-12-15,LONG ISLAND ICE & FUEL CORPORATION,656 WEST MAIN STREET,,RIVERHEAD,NY,11901,JOHN GISMONDI,WESTBURY,KY,529.687-130,Laborer,519198.0,Helpers--Production Workers,LABORER,2.0,2,10.0,HR,10.0,HR
386,C-11335-55983,2011-12-08,2011-12-01,PARTIAL CERTIFIED,H-2B,TX,2012-02-02,2012-12-01,"HILL COUNTRY LANDSCAPE, INC.",13561 POND SPRINGS RD.,,AUSTIN,TX,78729,DANIEL M. KOWALSKI,AUSTIN,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",9.0,8,,,,
387,C-11335-55984,2011-12-08,2011-12-01,PARTIAL CERTIFIED,H-2B,TX,2012-01-20,2012-11-19,ELITE LAWN & LANDSCAPING,4412 WEST AVE. ST. #200,,SAN ANTONIO,TX,78213,APRIL MCKINNEY,BAY CITY,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",25.0,18,,,,
388,C-11336-56001,2011-12-08,2011-12-02,CERTIFIED,H-2B,NC,2012-01-06,2012-05-31,HEAVEN & EARTH LANDSCAPING - THE MULCH COMPANY,6331 WESTGATE ROAD,"P.O. BOX 1800, INDIAN TRAIL, NC 28079",RALEIGH,NC,27217,SARAH E FARRELL,VASS,NC,774.684-022,Handler,519199.0,"Production Workers, All Other",HANDLER,40.0,40,8.24,HR,8.24,HR
389,C-11336-56002,2011-12-08,2011-12-02,CERTIFIED,H-2B,VA,2012-03-01,2012-12-16,COUSLAND SCAPES INC,18701 FOGGY BOTTOM RD.,PO BOX 127,BLUEMONT,VA,20135,APRIL MCKINNEY,BAY CITY,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",6.0,6,,,,
390,C-11336-56003,2011-12-08,2011-12-02,CERTIFIED,H-2B,TX,2012-03-01,2012-12-15,SOUTHERN OAK SERVICES LLC DBA SCOTT & COMPANY LAND,"2245 AVE. G, STE. #222","P.O. BOX 389 BAY CITY, TX 77404-0389",BAY CITY,TX,77414,BRANDI COWAN,BAY CITY,TX,408.161-010,Landscape Gardener,373011.0,Landscaping and Groundskeeping Workers,LANDSCAPE GARDENER,35.0,35,8.08,HR,8.08,HR
391,C-11336-56004,2011-12-08,2011-12-02,PARTIAL CERTIFIED,H-2B,FL,2012-02-24,2012-10-31,HILTON INC. DBA PARADISE FOUND RESORTS & HOTELS,P.O. BOX 18049,,PANAMA CITY BEACH,FL,32417,JAY C. RUBY,ATLANTA,GA,323.687-014,"Cleaner, Housekeeping",372012.0,Maids and Housekeeping Cleaners,"CLEANER, HOUSEKEEPING",150.0,147,7.91,HR,7.91,HR
392,C-11336-56006,2011-12-08,2011-12-02,CERTIFIED,H-2B,TX,2012-02-23,2012-11-16,"WOODPECKER CABINETS, INC.",2301 HWY 380,,GREENVILLE,TX,75401,LORI ANN WHITTEN OR DANIELLE RENE CLARK,WYLIE,TX,860.664-014,Joiner Helper,473012.0,Helpers--Carpenters,JOINER HELPER,10.0,10,9.68,HR,9.68,HR
393,C-11336-56008,2011-12-08,2011-12-02,PARTIAL CERTIFIED,H-2B,NJ,2012-03-01,2012-12-15,ROBERT BRADLEY LANDSCAPING INC,276 DURIE AVE,"P.O. BOX 354, CLOSTER, NJ 07624",CLOSTER,NJ,7624,RITA ROMERO,BAY CITY,TX,406.684-014,"Groundskeeper, Industrial-Commercial",373011.0,Landscaping and Groundskeeping Workers,"GROUNDSKEEPER, INDUSTRIAL COMMERCIAL",15.0,13,9.83,HR,9.83,HR
394,C-11336-56010,2011-12-08,2011-12-02,CERTIFIED,H-2B,WV,2011-12-01,2012-05-31,HILLBIZON FARM,372 W. BAY FRONT RD,,LOTHIAN,MD,20711,WILLIAM PLACE VELIE,NORMAN,OK,410.674-010,Animal Caretaker,392021.0,Nonfarm Animal Caretakers,ANIMAL CARETAKER,2.0,2,,,,
395,C-11336-56011,2011-12-08,2011-12-02,CERTIFIED,H-2B,MD,2011-08-01,2012-05-31,"PKT, LLC",201 COLTHURST DR.,,CHARLOTTESVILLE,VA,22901,WILLIAM PLACE VELIE,NORMAN,OK,410.674-010,Animal Caretaker,392021.0,Nonfarm Animal Caretakers,ANIMAL CARETAKER,13.0,13,9.84,HR,9.84,HR
396,C-11336-56014,2011-12-08,2011-12-02,PARTIAL CERTIFIED,H-2B,VT,2012-02-01,2012-10-31,"TVRA, LLC. DBA VALLEY RENT ALL & SALES",155 CARROLL RD.,,WAITSFIELD,VT,5673,"KENDRA S ELLIOTT, ESQ.",ENOLA,PA,519.686-010,"Laborer, General",537063.0,Machine Feeders and Offbearers,"LABORER, GENERAL",23.0,22,9.7,HR,9.7,HR
397,C-11336-56017,2011-12-08,2011-12-02,CERTIFIED,H-2B,AK,2012-02-15,2012-05-14,"NORTH PACIFIC SEAFOODS, INC.",4 NICKERSON STREET,SUITE 400,SEATTLE,WA,98109,SATORU ISOHATA,BELLEVUE,WA,522.687-046,Fish Roe Processor,513022.0,"Meat, Poultry, and Fish Cutters and Trimmers",FISH ROE PROCESSOR,1.0,1,12.36,HR,12.36,HR
398,C-11336-56018,2011-12-08,2011-12-02,CERTIFIED,H-2B,LA,2012-02-15,2012-07-31,"BAYOU LAND SEAFOOD, L.L.C.",1008 VINCENT BERARD ROAD,,BREAUX BRIDGE,LA,70517,KELLY J. COUCH (CASA MANAGER),NEW ROADS,LA,920.587-018,"Packager, Hand",537064.0,"Packers and Packagers, Hand","PACKAGER, HAND",50.0,50,,,,
399,C-11340-56080,2011-12-08,2011-11-29,PARTIAL CERTIFIED,H-2B,MA,2012-01-01,2012-04-30,TRANOL LLC,3 EMERALD LN,,CAPE NEDDICK,ME,3902,,,,408.664-010,Tree Trimmer,373013.0,Tree Trimmers and Pruners,TREE TRIMMER,5.0,4,10.55,HR,10.55,HR
400,C-11287-55631,2011-12-09,2011-10-14,DENIED,H-2B,LA,2011-10-15,2012-05-31,"SAVARD MARINE SERVICES, INC.",1976 WOODDALE BLVD.,,BATON ROUGE,LA,70806,SAMAN MOVASSAGHI,MIRAMAR,FL,869.664-014,Construction Worker I,473012.0,Helpers--Carpenters,CONSTRUCTION WORKER I,200.0,0,12.95,HR,12.95,HR
401,C-11313-55730,2011-12-09,2011-11-09,DENIED,H-2B,NH,2011-09-01,2012-07-01,"NEW HAMPSHIRE PREMIER SOCCER, LLC",68 TECHNOLOGY DRIVE,,BEDFORD,NH,3110,GREGORY J. VARTANIAN,BOSTON,MA,153.117-010,Head Coach,272022.0,Coaches and Scouts,HEAD COACH,10.0,0,12.7,HR,12.7,HR
402,C-11319-55759,2011-12-09,2011-11-15,DENIED,H-2B,ME,2011-12-01,2012-04-30,RANGELEY INN,2443 MAIN STREET,,RANGELEY,ME,4970,MICHELE MCCARTHY,JAMAICA,NY,318.687-010,Kitchen Helper,359021.0,Dishwashers,KITCHEN HELPER,10.0,0,8.25,HR,8.25,HR
403,C-11319-55760,2011-12-09,2011-11-15,DENIED,H-2B,WY,2012-04-01,2012-11-30,DAVE LODEN CONSTRUCTION INC.,707 CIRCLE DR.,,BUFFALO,WY,82834,,,,866.381-010,Roofer,472181.0,Roofers,ROOFER,10.0,0,11.0,HR,11.0,HR
404,C-11321-55792,2011-12-09,2011-11-17,DENIED,H-2B,KY,2012-02-01,2012-11-30,"SWARTZ MOWING, INC.",87 ELK LICK ROAD,,OLYMPIA,KY,40358,LAURA ELIZABETH CONLEY MORGAN,LEXINGTON,KY,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",40.0,0,8.65,HR,8.65,HR
405,C-11322-55803,2011-12-09,2011-11-18,DENIED,H-2B,CO,2011-12-17,2012-05-31,NGA (TINA) NGUYEN,7695 S. GRAPEWAY,,CENTENNIAL,CO,80122,,,,301.677-010,Child Monitor,399011.0,Child Care Workers,CHILD MONITOR,1.0,0,200.0,WK,200.0,WK
406,C-11325-55814,2011-12-09,2011-11-21,CERTIFIED,H-2B,CA,2012-01-15,2012-11-15,"PENINSULA EQUINE, INC.",100 ANSEL LANE,,MENLO PARK,CA,94028,CHARINA PALOMARES GARCIA,OAKLAND,CA,410.674-010,Animal Caretaker,392021.0,Nonfarm Animal Caretakers,ANIMAL CARETAKER,2.0,2,14.07,HR,14.07,HR
407,C-11325-55816,2011-12-09,2011-11-21,PARTIAL CERTIFIED,H-2B,NJ,2012-02-15,2012-12-15,BORST LANDSCAPE & DESIGN INC.,260 W. CRESCENT AVE.,,ALLENDALE,NJ,7401,BRANDI COWAN,BAY CITY,TX,408.687-014,"Laborer, Landscape",373011.0,Landscaping and Groundskeeping Workers,"LABORER, LANDSCAPE",30.0,26,9.83,HR,9.83,HR
408,C-11325-55824,2011-12-09,2011-11-21,CERTIFIED,H-2B,MI,2011-12-01,2013-05-24,"BAY CAST, INC.",2611 CENTER AVENUE,,BAY CITY,MI,48708,MICHAEL E. WOOLEY,SAGINAW,MI,638.281-018,Millwright,499044.0,Millwrights,MILLWRIGHT,1.0,1,32.4,HR,32.4,HR
